Sex,EE,H2Omg,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,FQ,block,hour
M,0.230498315334,2.527499,0.9535916632823719,1079,26.6517,25.506,Low Fat,20:44:02,0.0185,0.0256,0.0186,0.7689933,0.7333056,2020-08-23,0.92266,cages21aug,20
M,0.261956754654,1.102834,0.9356406479949972,1079,21.97653,25.506,Low Fat,21:24:02,0.0324,0.0361,0.0517,0.8774327,0.8209617,2020-08-23,0.92266,cages21aug,21
M,0.28398037365600004,1.463081,0.9176600157651412,1079,21.2249,25.506,Low Fat,21:48:02,0.0203,0.0123,0.023,0.9550184,0.8763822,2020-08-23,0.92266,cages21aug,21
M,0.26500385276399996,1.733813,0.9130142856534359,1079,20.92048,25.506,Low Fat,22:12:02,0.0132,0.0336,0.0279,0.8921258,0.8145236,2020-08-23,0.92266,cages21aug,22
M,0.312054088836,2.033811,0.9181406572084507,1079,21.6161,25.506,Low Fat,22:44:02,0.0249,0.0285,0.0337081,1.049317,0.9634206,2020-08-23,0.92266,cages21aug,22
M,0.34853935746000003,2.272266,0.895609652567014,1079,21.3098,25.506,Low Fat,23:14:03,0.0474,0.062,0.0338,1.1779250000000001,1.054961,2020-08-23,0.92266,cages21aug,23
M,0.31425404740799995,2.302903,0.9342143601997459,1079,21.29122,25.506,Low Fat,23:22:03,0.0269,0.0572,0.0222,1.052938,0.9836698,2020-08-23,0.92266,cages21aug,23
M,0.3193277133479999,2.535384,0.886621643990416,1079,21.68762,25.506,Low Fat,23:58:03,0.0243,0.0245,0.031,1.081381,0.9587758,2020-08-23,0.92266,cages21aug,23
M,0.330389511144,2.575583,0.8871387695302898,1079,21.7866,25.506,Low Fat,00:14:03,0.0231,0.0189,0.0178,1.118711,0.9924519,2020-08-24,0.92266,cages21aug,0
M,0.265076103264,2.665171,0.8674453727748799,1079,22.09572,25.506,Low Fat,00:54:03,0.0279,0.0239,0.0273,0.9015468,0.7820426,2020-08-24,0.92266,cages21aug,0
M,0.26931020453399995,2.762401,0.8559462293920914,1079,22.16003,25.506,Low Fat,01:18:03,0.0214506,0.0307,0.0336,0.91833070000000006,0.7860417,2020-08-24,0.92266,cages21aug,1
M,0.27248514803999996,2.7666,0.824891534184018,1079,22.07747,25.506,Low Fat,01:42:03,0.0312,0.0595,0.0621,0.9357326,0.7718779,2020-08-24,0.92266,cages21aug,1
M,0.250716752412,2.785613,0.883261321604319,1079,22.10884,25.506,Low Fat,02:14:03,0.028296,0.0238,0.0181,0.8496764,0.7504863,2020-08-24,0.92266,cages21aug,2
M,0.20967220301999998,2.606787,0.8494527395146232,1079,22.1234,25.506,Low Fat,02:44:04,0.0159,0.0233,0.0218,0.716021,0.608226,2020-08-24,0.92266,cages21aug,2
M,0.16551476726400002,2.530077,0.8441984014114174,1079,22.06142,25.506,Low Fat,02:52:04,0.0127,0.0223552,0.0195126,0.5658992,0.4777312,2020-08-24,0.92266,cages21aug,2
M,0.266677033392,2.686924,0.8528660880497063,1079,22.15079,25.506,Low Fat,03:28:04,0.0306884,0.0414,0.0649,0.909986,0.7760962,2020-08-24,0.92266,cages21aug,3
M,0.26723250287999994,2.666116,0.8816873163844052,1079,22.1042,25.506,Low Fat,03:44:04,0.0356857,0.0382,0.0302,0.9059688,0.7987812,2020-08-24,0.92266,cages21aug,3
M,0.252442399482,2.659863,0.903353069705004,1079,22.14997,25.506,Low Fat,04:24:04,0.0306,0.0418,0.0227,0.8516763,0.7693644,2020-08-24,0.92266,cages21aug,4
M,0.25672852934400003,2.753657,0.8523729866719383,1079,22.07903,25.506,Low Fat,04:48:04,0.0252,0.0417,0.0225,0.8761364,0.746795,2020-08-24,0.92266,cages21aug,4
M,0.270708677442,2.731681,0.8700666286804905,1079,22.1488,25.506,Low Fat,05:12:04,0.0266,0.0203,0.0336,0.9201593,0.8005999,2020-08-24,0.92266,cages21aug,5
M,0.25771150276199994,2.88805,0.9188535790050876,1079,22.11394,25.506,Low Fat,05:44:04,0.0142,0.0203091,0.0286,0.8664461,0.7961371,2020-08-24,0.92266,cages21aug,5
M,0.25581758307,2.901013,0.8977407949623508,1079,22.18187,25.506,Low Fat,06:14:05,0.0474,0.0584,0.0205,0.8641491,0.7757819,2020-08-24,0.92266,cages21aug,6
M,0.27617267622,2.855182,0.8770011665847618,1079,22.85559,25.506,Low Fat,06:22:05,0.0229,0.0398,0.0301,0.9372658,0.8219832,2020-08-24,0.92266,cages21aug,6
M,0.133169439774,2.83117,0.8654790245185677,1079,24.87178,25.506,Low Fat,06:58:05,0.0118,0.0197,0.0378,0.4531219,0.3921675,2020-08-24,0.92266,cages21aug,6
M,0.10760776945799999,2.887377,0.9543843363367112,1079,25.94047,25.506,Low Fat,07:14:05,0.0165,0.00775,0.0248,0.3589403,0.342567,2020-08-24,0.92266,cages21aug,7
M,0.098031233328,3.496389,0.9319828619768369,1079,28.46679,25.506,Low Fat,07:54:05,0.009,0.0112,0.0498,0.328626,0.3062738,2020-08-24,0.92266,cages21aug,7
M,0.070357249872,3.834898,1.0260412653697617,1079,30.05317,25.506,Low Fat,08:18:05,0.011,0.0155,0.427573,0.2310218,0.2370379,2020-08-24,0.92266,cages21aug,8
M,0.060810248436,4.277156,1.0773227148609996,1079,31.53033,25.506,Low Fat,08:42:05,0.00954,0.0150482,0.0559,0.1974672,0.2127359,2020-08-24,0.92266,cages21aug,8
M,0.09082643094,5.152866,1.1515808532494456,1079,33.39865,25.506,Low Fat,09:14:05,0.0969,0.0936,0.6009284,0.2902926,0.3342954,2020-08-24,0.92266,cages21aug,9
M,0.204738610272,4.715336,0.9280360520674447,33.1,32.84485,24.01,Low Fat,11:39:46,0.0187,0.0427,0.1467767,0.6869398,0.6375049,2020-08-21,0.92266,cages21aug,11
M,0.185964174102,4.586411,0.890577853966805,33.1,32.89802,24.01,Low Fat,12:07:46,0.0241,0.0206,0.0121,0.6291953,0.5603474,2020-08-21,0.92266,cages21aug,12
M,0.136369841706,4.241261,0.8335955417508334,33.1,32.94422,24.01,Low Fat,12:15:46,0.00643,0.0242,0.0349,0.4673763,0.3896028,2020-08-21,0.92266,cages21aug,12
M,0.092690332056,3.585524,0.910683238885693,33.1,32.86692,24.01,Low Fat,12:51:46,0.00972,0.0136,0.0247,0.3122012,0.2843164,2020-08-21,0.92266,cages21aug,12
M,0.08280669083400001,3.141764,0.9979709292018415,33.1,32.87557,24.01,Low Fat,13:27:46,0.00662,0.0209018,0.0277,0.2735735,0.2730184,2020-08-21,0.92266,cages21aug,13
M,0.09285227750399999,2.996526,0.9590999824174915,33.1,32.9313,24.01,Low Fat,13:51:46,0.0107,0.025,0.0243,0.3093984,0.296744,2020-08-21,0.92266,cages21aug,13
M,0.120518480418,3.006938,0.9076495065704039,33.1,32.90507,24.01,Low Fat,14:23:46,0.0107,0.0233,0.028,0.4062079,0.3686944,2020-08-21,0.92266,cages21aug,14
M,0.204738616908,4.715336,0.9280361976406084,33.1,32.84485,24.01,Low Fat,15:09:47,0.0187,0.0427,0.1467767,0.6869398,0.637505,2020-08-21,0.92266,cages21aug,15
M,0.185964174102,4.586411,0.890577853966805,33.1,32.89802,24.01,Low Fat,15:37:47,0.0241,0.0206,0.0121,0.6291953,0.5603474,2020-08-21,0.92266,cages21aug,15
M,0.136369841706,4.241261,0.8335955417508334,33.1,32.94422,24.01,Low Fat,15:45:47,0.00643,0.0242,0.0349,0.4673763,0.3896028,2020-08-21,0.92266,cages21aug,15
M,0.092690332056,3.585524,0.910683238885693,33.1,32.86692,24.01,Low Fat,16:21:47,0.00972,0.0136,0.0247,0.3122012,0.2843164,2020-08-21,0.92266,cages21aug,16
M,0.08280669083400001,3.141764,0.9979709292018415,33.1,32.87557,24.01,Low Fat,16:57:47,0.00662,0.0209,0.0277,0.2735735,0.2730184,2020-08-21,0.92266,cages21aug,16
M,0.09285227750399999,2.996526,0.9590999824174915,33.1,32.9313,24.01,Low Fat,17:21:47,0.0107,0.025,0.0243,0.3093984,0.296744,2020-08-21,0.92266,cages21aug,17
M,0.120518480418,3.006938,0.9076495065704039,33.1,32.90507,24.01,Low Fat,17:53:47,0.0107,0.0233,0.028,0.4062079,0.3686944,2020-08-21,0.92266,cages21aug,17
M,0.100050464514,3.261456,0.8619028401277933,33.1,32.82902,24.01,Low Fat,18:39:48,0.0114,0.0186,0.0438,0.3407065,0.2936559,2020-08-21,0.92266,cages21aug,18
M,0.10141784209199999,2.940878,0.9551958684004657,33.1,32.85403,24.01,Low Fat,19:07:48,0.0113,0.022182,0.0203,0.3382322,0.323078,2020-08-21,0.92266,cages21aug,19
M,0.09644895246,2.885126,0.9247201593354846,33.1,32.89732,24.01,Low Fat,19:15:48,0.00597,0.018,0.0202,0.323845,0.299466,2020-08-21,0.92266,cages21aug,19
M,0.133560773472,2.84562,0.9073196768904145,33.1,32.7841,24.01,Low Fat,19:51:48,0.0106,0.0169749,0.0263,0.4502002,0.4084755,2020-08-21,0.92266,cages21aug,19
M,0.270392716692,3.164001,0.8381803557702154,33.1,29.38568,24.01,Low Fat,20:27:48,0.0421,0.0559,0.0663,0.9257436,0.7759401,2020-08-21,0.92266,cages21aug,20
M,0.30563586992400005,1.650268,0.8689465924772553,33.1,24.66283,24.01,Low Fat,20:51:48,0.0256,0.0487,0.0783,1.039142,0.9029589,2020-08-21,0.92266,cages21aug,20
M,0.33956736508799995,0.3330181,0.8497383427106798,33.1,20.7977,24.01,Low Fat,21:23:48,0.0448429,0.0579,0.0176,1.159532,0.9852988,2020-08-21,0.92266,cages21aug,21
M,0.39299989596,0.9359007,0.8830491855464526,33.1,21.71215,24.01,Low Fat,22:09:49,0.0277,0.0205,0.026,1.331936,1.176165,2020-08-21,0.92266,cages21aug,22
M,0.38188422006,1.105874,0.9023375208450863,33.1,21.10765,24.01,Low Fat,22:37:49,0.0329,0.0445585,0.031,1.288673,1.162818,2020-08-21,0.92266,cages21aug,22
M,0.37588673261999994,1.238134,0.9147835931280432,33.1,21.15365,24.01,Low Fat,22:45:49,0.0627,0.0714,0.0578985,1.264909,1.157118,2020-08-21,0.92266,cages21aug,22
M,0.36886331537999995,1.474889,0.9587159284584065,33.1,21.62358,24.01,Low Fat,23:21:49,0.0435,0.053900000000000003,0.0328,1.229215,1.178468,2020-08-21,0.92266,cages21aug,23
M,0.35972091918,1.519503,0.8967808819355025,33.1,22.03597,24.01,Low Fat,23:57:49,0.0373,0.055,0.0192,1.215395,1.089943,2020-08-21,0.92266,cages21aug,23
M,0.34988733402,1.572168,0.8980681638375773,33.1,22.07488,24.01,Low Fat,00:21:49,0.0233,0.0282,0.0222,1.181829,1.061363,2020-08-22,0.92266,cages21aug,0
M,0.34218838836,1.513773,0.8833870856472698,33.1,22.16843,24.01,Low Fat,00:53:49,0.0218,0.0285,0.0289,1.15964,1.024411,2020-08-22,0.92266,cages21aug,0
M,0.39384099468,1.802548,0.8929466550334805,33.1,22.13833,24.01,Low Fat,01:39:50,0.0321,0.0438,0.0314,1.331822,1.189246,2020-08-22,0.92266,cages21aug,1
M,0.38691059148,1.92257,0.9022846857886876,33.1,22.12914,24.01,Low Fat,02:07:50,0.0458,0.0552,0.0175,1.30565,1.178068,2020-08-22,0.92266,cages21aug,2
M,0.38824096919999995,1.831623,0.8366599482582275,33.1,22.11982,24.01,Low Fat,02:15:50,0.0212608,0.0275,0.0147291,1.32968,1.11249,2020-08-22,0.92266,cages21aug,2
M,0.3956589861,1.951207,0.9126464531811503,33.1,22.1432,24.01,Low Fat,02:51:50,0.0438,0.0529,0.0325,1.332081,1.215719,2020-08-22,0.92266,cages21aug,2
M,0.36272307581999996,1.90027,0.8782016226999225,33.1,22.13185,24.01,Low Fat,03:27:50,0.0332,0.0371,0.0196039,1.230665,1.080772,2020-08-22,0.92266,cages21aug,3
M,0.4062478051799999,1.998099,0.9009412119881837,33.1,22.1324,24.01,Low Fat,03:51:50,0.0293,0.0341904,0.0192,1.371317,1.235476,2020-08-22,0.92266,cages21aug,3
M,0.35898254867999996,1.95086,0.8562700875313924,33.1,22.09588,24.01,Low Fat,04:23:50,0.00895,0.0172,0.0222,1.224018,1.04809,2020-08-22,0.92266,cages21aug,4
M,0.35557434611999994,1.929003,0.9622995763484888,33.1,22.12085,24.01,Low Fat,05:09:51,0.0427,0.0575,0.0204,1.183992,1.139355,2020-08-22,0.92266,cages21aug,5
M,0.37496324711999995,2.323668,0.9596449491949802,33.1,22.11502,24.01,Low Fat,05:37:51,0.0373,0.0293,0.0305,1.249286,1.198871,2020-08-22,0.92266,cages21aug,5
M,0.36432308766,2.451114,0.9695430508138724,33.1,22.15572,24.01,Low Fat,05:45:51,0.0655,0.104405,0.0236,1.211185,1.174296,2020-08-22,0.92266,cages21aug,5
M,0.37499622509999997,2.363054,0.9202670011718789,33.1,22.91355,24.01,Low Fat,06:21:51,0.0171,0.0252,0.021,1.260369,1.159876,2020-08-22,0.92266,cages21aug,6
M,0.36336260141999993,2.680276,0.9189941184415713,33.1,24.78013,24.01,Low Fat,06:57:51,0.0304,0.041,0.0354,1.221615,1.122657,2020-08-22,0.92266,cages21aug,6
M,0.282668821008,2.94844,0.9204357132992681,33.1,26.44172,24.01,Low Fat,07:21:51,0.0416,0.0497,0.0384,0.9500192,0.8744316,2020-08-22,0.92266,cages21aug,7
M,0.170178978396,3.390685,0.9002595823012004,33.1,28.39478,24.01,Low Fat,07:53:51,0.0167,0.0274,0.0302,0.5745384,0.5172337,2020-08-22,0.92266,cages21aug,7
M,0.113429255772,4.014046,1.060351832576297,33.1,31.35892,24.01,Low Fat,08:39:52,0.0125,0.0174,0.0653,0.3696872,0.3919985,2020-08-22,0.92266,cages21aug,8
M,0.096094316136,4.423723,1.0104707758879359,33.1,32.98174,24.01,Low Fat,09:07:52,0.0124,0.0163,0.0474,0.316605,0.3199201,2020-08-22,0.92266,cages21aug,9
M,0.11234718385800001,4.729928,0.9981985705498347,33.1,33.5127,24.01,Low Fat,09:15:52,0.0114,0.0126,0.0599,0.3711497,0.3704811,2020-08-22,0.92266,cages21aug,9
M,0.088512795588,4.49548,0.961950149413339,33.1,32.9509,24.01,Low Fat,09:51:52,0.00852,0.015,0.0231,0.2947528,0.2835375,2020-08-22,0.92266,cages21aug,9
M,0.160436549238,3.965089,0.760327717165915,33.1,32.98632,24.01,Low Fat,10:27:52,0.0839,0.0928,0.1317271,0.5591773,0.425158,2020-08-22,0.92266,cages21aug,10
M,0.07461734099399998,3.749674,0.994915338748378,33.1,32.89624,24.01,Low Fat,10:51:52,0.00878,0.0112,0.0214,0.2466831,0.2454288,2020-08-22,0.92266,cages21aug,10
M,0.08091287551200001,3.443974,1.1755683863029183,33.1,32.94884,24.01,Low Fat,11:23:52,0.0115,0.0287,0.0304,0.2572986,0.3024721,2020-08-22,0.92266,cages21aug,11
M,0.10340355841200001,3.180486,0.9742700310129438,33.1,32.90948,24.01,Low Fat,12:09:53,0.0136,0.0227,0.031,0.343405,0.3345692,2020-08-22,0.92266,cages21aug,12
M,0.08480166517200001,3.047747,1.2539647356227208,33.1,32.82178,24.01,Low Fat,12:37:53,0.0532,0.0752,0.1731556,0.2652762,0.332647,2020-08-22,0.92266,cages21aug,12
M,0.089373191544,2.889307,0.9325592294925019,33.1,32.92918,24.01,Low Fat,12:45:53,0.0141,0.0136709,0.0149,0.2995636,0.2793608,2020-08-22,0.92266,cages21aug,12
M,0.07551805464,3.002373,0.9149021570775565,33.1,32.95898,24.01,Low Fat,13:21:53,0.0143,0.024,0.029,0.2541216,0.2324964,2020-08-22,0.92266,cages21aug,13
M,0.058699117302,2.604623,0.9695888278336657,33.1,32.95779,24.01,Low Fat,13:57:53,0.0198,0.0227,0.0256,0.1951421,0.1892076,2020-08-22,0.92266,cages21aug,13
M,0.085137445722,2.456759,0.892415739409753,33.1,32.99474,24.01,Low Fat,14:21:53,0.00882,0.0151,0.0426,0.2879371,0.2569596,2020-08-22,0.92266,cages21aug,14
M,0.19773365367,3.283012,0.895957598913993,33.1,32.92847,24.01,Low Fat,14:53:53,0.019367,0.0301,0.0102,0.6682093,0.5986872,2020-08-22,0.92266,cages21aug,14
M,0.083595226638,2.558898,0.9805761086497096,33.1,32.84902,24.01,Low Fat,15:39:54,0.009,0.0134,0.0125006,0.2772359,0.2718509,2020-08-22,0.92266,cages21aug,15
M,0.08419465865999999,2.412097,0.994952634014411,33.1,32.91847,24.01,Low Fat,16:07:54,0.0103,0.0193,0.0383,0.2783432,0.2769383,2020-08-22,0.92266,cages21aug,16
M,0.08614305193199999,2.425414,0.9657837977018937,33.1,32.78524,24.01,Low Fat,16:15:54,0.00847,0.0172,0.0151,0.2866186,0.2768116,2020-08-22,0.92266,cages21aug,16
M,0.08269098516,2.285792,0.9178271357738065,33.1,32.72502,24.01,Low Fat,16:51:54,0.00873,0.0133,0.0256,0.2780772,0.2552268,2020-08-22,0.92266,cages21aug,16
M,0.11133365229000002,2.175503,0.9237023341844341,33.1,32.86932,24.01,Low Fat,17:27:54,0.00825,0.0211,0.00962,0.3739079,0.3453796,2020-08-22,0.92266,cages21aug,17
M,0.09109982825999999,2.101873,0.9590368661287008,33.1,32.84628,24.01,Low Fat,17:51:54,0.0117,0.0141,0.0159,0.3035632,0.2911283,2020-08-22,0.92266,cages21aug,17
M,0.12312463589999999,2.218307,0.9399536424644733,33.1,32.92642,24.01,Low Fat,18:23:54,0.00984,0.0145,0.022,0.412015,0.387275,2020-08-22,0.92266,cages21aug,18
M,0.09467163346200001,2.07402,0.8929874314715802,33.1,32.89328,24.01,Low Fat,19:09:55,0.00854,0.0158,0.0243,0.3201409,0.2858818,2020-08-22,0.92266,cages21aug,19
M,0.12235396656,2.127807,0.9992422960162883,33.1,32.86327,24.01,Low Fat,19:37:55,0.00974,0.018,0.0308,0.4041156,0.4038094,2020-08-22,0.92266,cages21aug,19
M,0.20827399840799998,2.57206,0.9524859924531471,33.1,32.794,24.01,Low Fat,19:45:55,0.0245,0.0357,0.0522,0.6950182,0.6619951,2020-08-22,0.92266,cages21aug,19
M,0.15850804766999999,2.533117,0.8783365319908206,33.1,30.39877,24.01,Low Fat,20:21:55,0.0121,0.0186,0.0237,0.5377777,0.4723498,2020-08-22,0.92266,cages21aug,20
M,0.272389076106,1.608423,0.9272676391810627,33.1,23.896,24.01,Low Fat,20:57:55,0.0155,0.031,0.0371,0.9140773,0.8475943,2020-08-22,0.92266,cages21aug,20
M,0.36544730459999997,1.463167,0.8957149496614678,33.1,21.55212,24.01,Low Fat,21:21:55,0.0628,0.0626778,0.0338,1.235038,1.106242,2020-08-22,0.92266,cages21aug,21
M,0.38525295312,1.237345,0.9380871447667549,33.1,20.77688,24.01,Low Fat,21:53:55,0.0298,0.0257,0.0208,1.289716,1.209866,2020-08-22,0.92266,cages21aug,21
M,0.37941524837999996,1.414273,0.9228435867237771,33.1,21.50899,24.01,Low Fat,22:39:56,0.0499,0.0751,0.0181,1.274489,1.176154,2020-08-22,0.92266,cages21aug,22
M,0.41202989057999995,1.536111,0.9407597463691634,33.1,21.21625,24.01,Low Fat,23:07:56,0.0338,0.0238,0.0467,1.378539,1.296874,2020-08-22,0.92266,cages21aug,23
M,0.43322569163999997,1.570541,0.8941400259727135,33.1,21.41432,24.01,Low Fat,23:15:56,0.0832,0.1049384,0.0413,1.464614,1.30957,2020-08-22,0.92266,cages21aug,23
M,0.3367629951,1.74038,0.9578602260224242,33.1,21.76033,24.01,Low Fat,23:51:56,0.0543,0.0552,0.0429857,1.122455,1.075155,2020-08-22,0.92266,cages21aug,23
M,0.38398519908,1.739575,0.9158769698555399,33.1,21.9491,24.01,Low Fat,00:27:56,0.0695,0.0703112,0.0469,1.291846,1.183172,2020-08-23,0.92266,cages21aug,0
M,0.35076963599999994,1.623915,0.9255099077249175,33.1,22.11938,24.01,Low Fat,00:51:56,0.0339,0.0641,0.0243,1.177566,1.089849,2020-08-23,0.92266,cages21aug,0
M,0.39688007183999996,1.779185,0.9355619812454772,33.1,22.15823,24.01,Low Fat,01:23:56,0.0356,0.056,0.0302363,1.329386,1.243723,2020-08-23,0.92266,cages21aug,1
M,0.37642849271999995,1.816965,0.9470717139076893,33.1,22.15647,24.01,Low Fat,02:09:57,0.0529,0.0596,0.0851,1.257664,1.191098,2020-08-23,0.92266,cages21aug,2
M,0.37776190157999995,1.929466,0.9511349478938257,33.1,22.13597,24.01,Low Fat,02:37:57,0.0273,0.0447,0.0251,1.260983,1.199365,2020-08-23,0.92266,cages21aug,2
M,0.36856697555999995,1.923661,0.9490590288384669,33.1,22.0424,24.01,Low Fat,02:45:57,0.0237,0.0475,0.0256,1.230856,1.168155,2020-08-23,0.92266,cages21aug,2
M,0.177308563194,1.383854,0.9086383316521248,33.1,22.0706,24.01,Low Fat,03:21:57,0.0264,0.0239,0.0173,0.5974869,0.5428995,2020-08-23,0.92266,cages21aug,3
M,0.3929437251599999,1.966702,0.9715208873885328,33.1,22.14408,24.01,Low Fat,03:57:57,0.0572,0.0587,0.0266,1.305764,1.268577,2020-08-23,0.92266,cages21aug,3
M,0.37111216127999996,1.96427,0.9422094034997262,33.1,22.08382,24.01,Low Fat,04:21:57,0.0604,0.0686,0.0328,1.24124,1.169508,2020-08-23,0.92266,cages21aug,4
M,0.41020031136,1.999295,0.9589080480792443,33.1,22.1885,24.01,Low Fat,04:53:57,0.0478,0.0457,0.026972,1.36691,1.310741,2020-08-23,0.92266,cages21aug,4
M,0.3359453050799999,1.938306,0.9987392943653037,33.1,22.05165,24.01,Low Fat,05:39:58,0.0494,0.0583331,0.0611,1.109696,1.108297,2020-08-23,0.92266,cages21aug,5
M,0.240686747616,1.856775,1.0210679135027678,33.1,22.11602,24.01,Low Fat,06:07:58,0.0614,0.0493,0.0214,0.7911652,0.8078334,2020-08-23,0.92266,cages21aug,6
M,0.41953895088,2.190168,0.9317107575748959,33.1,22.32919,24.01,Low Fat,06:15:58,0.0414,0.039,0.0365,1.406488,1.31044,2020-08-23,0.92266,cages21aug,6
M,0.38694316374,2.543816,0.9084864515406661,33.1,24.50975,24.01,Low Fat,06:51:58,0.0366,0.0241,0.0481,1.303949,1.18462,2020-08-23,0.92266,cages21aug,6
M,0.31965289439999994,3.202996,0.9545519346167627,33.1,26.77442,24.01,Low Fat,07:27:58,0.0436,0.0393,0.0583,1.066206,1.017749,2020-08-23,0.92266,cages21aug,7
M,0.154513536534,3.274036,1.016824014579803,33.1,28.18109,24.01,Low Fat,07:51:58,0.0424,0.044,0.1432295,0.5083745,0.5169274,2020-08-23,0.92266,cages21aug,7
M,0.13971159488999998,3.780129,0.9456790541213428,33.1,30.36035,24.01,Low Fat,08:23:58,0.0103787,0.0248,0.0385,0.4669267,0.4415628,2020-08-23,0.92266,cages21aug,8
M,0.10863074334,4.819091,1.0546408346963403,33.1,33.2273,24.01,Low Fat,09:09:59,0.0102,0.0218,0.0609,0.3544858,0.3738552,2020-08-23,0.92266,cages21aug,9
M,0.20080871420399998,5.452155,0.9683147799167853,33.1,33.05754,24.01,Low Fat,09:37:59,0.0145,0.0315,0.0289,0.6677656,0.6466073,2020-08-23,0.92266,cages21aug,9
M,0.10354283226,5.206879,1.0681841928103373,33.1,32.93982,24.01,Low Fat,09:45:59,0.0093,0.0149,0.0314,0.3368948,0.3598657,2020-08-23,0.92266,cages21aug,9
M,0.090235291356,4.436281,1.1593663411452453,33.1,33.01275,24.01,Low Fat,10:21:59,0.00827,0.0265,0.07,0.2879278,0.3338138,2020-08-23,0.92266,cages21aug,10
M,0.10195872850799999,4.094037,1.0554149038441305,33.1,32.97822,24.01,Low Fat,10:57:59,0.0101,0.0162,0.027,0.3326578,0.351092,2020-08-23,0.92266,cages21aug,10
M,0.09476824379399999,3.726557,0.9620463588771174,33.1,32.84587,24.01,Low Fat,11:21:59,0.0142,0.0185,0.0555,0.3155771,0.3035998,2020-08-23,0.92266,cages21aug,11
M,0.09297952099799998,3.236353,1.0328177735440447,33.1,32.88395,24.01,Low Fat,11:53:59,0.0124127,0.0134,0.0129,0.3048531,0.3148577,2020-08-23,0.92266,cages21aug,11
M,0.09088501006199999,2.862364,0.9952599662695726,33.1,32.99923,24.01,Low Fat,12:40:00,0.0085,0.0192,0.0319,0.3004409,0.2990168,2020-08-23,0.92266,cages21aug,12
M,0.17981614748999997,3.025851,1.0277305683469533,33.1,32.88615,24.01,Low Fat,13:08:00,0.0988,0.0609,0.039,0.5902187,0.6065858,2020-08-23,0.92266,cages21aug,13
M,0.08298214827,2.952003,0.9354256133962334,33.1,32.97575,24.01,Low Fat,13:16:00,0.0109,0.0244,0.0195,0.2779647,0.2600153,2020-08-23,0.92266,cages21aug,13
M,0.08338716939,2.511115,0.9317322891823994,33.1,32.8106,24.01,Low Fat,13:52:00,0.00886,0.0109,0.0207,0.2795509,0.2604666,2020-08-23,0.92266,cages21aug,13
M,0.07965756548399999,2.352449,0.9103965694846327,33.1,32.83443,24.01,Low Fat,14:28:00,0.00842,0.0091,0.0155,0.2683212,0.2442787,2020-08-23,0.92266,cages21aug,14
M,0.08835380198399999,2.300189,1.1135219001305994,33.1,32.93317,24.01,Low Fat,14:52:00,0.0233679,0.0203,0.0368,0.2846878,0.3170061,2020-08-23,0.92266,cages21aug,14
M,0.092426291622,2.251913,1.0509544370164994,33.1,32.88319,24.01,Low Fat,15:24:00,0.0105,0.0169,0.0138,0.3018481,0.3172286,2020-08-23,0.92266,cages21aug,15
M,0.08581224149399999,2.568847,1.0069762798004556,33.1,32.84427,24.01,Low Fat,16:10:01,0.00887,0.0104,0.0243,0.2829445,0.2849184,2020-08-23,0.92266,cages21aug,16
M,0.08864697156,2.151223,0.9963702916873741,33.1,32.92944,24.01,Low Fat,16:38:01,0.00921,0.0142,0.0202,0.2929712,0.2919078,2020-08-23,0.92266,cages21aug,16
M,0.086266898592,2.162552,0.9831259324645601,33.1,32.82875,24.01,Low Fat,16:46:01,0.00798,0.0151,0.0212,0.2859358,0.2811109,2020-08-23,0.92266,cages21aug,16
M,0.12010790660399999,2.10408,0.9466081275368964,33.1,32.78934,24.01,Low Fat,17:22:01,0.0101,0.016,0.0266,0.401327,0.3798994,2020-08-23,0.92266,cages21aug,17
